ID,data_point,confidence,text,function,pronoun,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,tensem,focuspast,focuspresent,focusfuture,progm,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,WC,Self_Reference,Negative_Emotion
661,3.4,,而家心情唔錯啊，都冇乜特別，嗯系咯，衝咗個涼睇咗陣片，食咗個飯同朋友吹咗陣水。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,16.67,0.0,4.17,4.17,4.17,0.0,8.33,0.0,8.33,0.0,8.33,4.17,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0,12.5,4.17,0.0,0.0,12.5,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,8.33,0.0,4.17,8.33,4.17,0.0,24,0.0,0.0
661,4.2,,心情有啲麻麻，有啲壓力喎頂下順翻份工，食咗個飯同朋友吹一陣水，收咗啲call，未有啲肚。,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,3.57,0.0,3.57,7.14,0.0,3.57,0.0,0.0,0.0,0.0,0.0,7.14,0.0,10.71,3.57,3.57,3.57,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,14.29,7.14,0.0,0.0,10.71,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.57,3.57,0.0,0.0,28,0.0,3.57
661,4.3,,OK啊，冇乜。翻緊工。,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,16.67,0.0,6,0.0,0.0
661,4.4,,誒比晏晝嘅時候叫做好咗少少，咁啊翻咗工同同事傾一陣偈，夜晚同朋友食咗個飯吹一陣水，咁啊，而家翻咗屋企衝咗個涼。,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,12.9,0.0,6.45,0.0,0.0,0.0,0.0,0.0,9.68,0.0,3.23,3.23,0.0,0.0,0.0,0.0,6.45,0.0,6.45,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,9.68,3.23,0.0,0.0,9.68,9.68,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,6.45,3.23,0.0,3.23,0.0,0.0,0.0,3.23,0.0,3.23,3.23,0.0,0.0,31,0.0,0.0
661,5.2,,心情一般啊，誒有啲焦慮好翻緊工，跟住喺度寫咗啲字，跟住瞓覺，跟住起身，然後屋企翻緊工雞翻公司。,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,14.29,4.76,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,0.0,14.29,0.0,0.0,9.52,9.52,0.0,21,0.0,4.76
661,5.3,,而家心情還好啊，好翻少少達到一半啦，呢個時間，系咯，同同事一齊翻工，咁咪放工咁自己一個人休。,34.62,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,3.85,3.85,0.0,7.69,0.0,3.85,7.69,7.69,0.0,0.0,0.0,7.69,3.85,7.69,3.85,0.0,0.0,0.0,0.0,11.54,0.0,3.85,0.0,0.0,11.54,0.0,3.85,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,3.85,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,0.0,3.85,7.69,0.0,3.85,0.0,0.0,0.0,7.69,0.0,0.0,7.69,3.85,0.0,26,0.0,0.0
661,5.4,,而家心情OK啊，有啲攰呢段時間去做parttime，做parttime tea見啲學生，跟住而家翻咗嚟準備休息，同朋友吹水。,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,3.7,0.0,7.41,0.0,3.7,7.41,7.41,0.0,0.0,0.0,0.0,0.0,11.11,7.41,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,7.41,0.0,3.7,0.0,0.0,3.7,0.0,0.0,3.7,0.0,18.52,11.11,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,7.41,0.0,0.0,7.41,3.7,0.0,27,0.0,0.0
661,6.2,,而家心情麻麻唔算啦，特別好瞓咗覺翻咗工，跟住啱啱買咗個飯。諗少少嘢有啲攰。,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20,0.0,0.0
661,6.3,,而家心情還好啦，唔算話好特別，誒繼續翻咗工做嗰啲工作，跟住頭先同事嚟咗湊同事嚟咗吹咗兩句水，咁而家做緊自己。,26.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,3.33,0.0,13.33,0.0,0.0,3.33,3.33,0.0,3.33,0.0,3.33,0.0,6.67,3.33,0.0,0.0,0.0,0.0,10.0,0.0,6.67,0.0,0.0,10.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,3.33,20.0,13.33,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.33,0.0,6.67,13.33,0.0,6.67,0.0,0.0,0.0,6.67,0.0,3.33,6.67,0.0,0.0,30,0.0,0.0
661,6.4,,心情有少少攰啊，但系一般啦，冇乜特別，見咗朋友咁喺一齊睇書討論，而家就翻咗屋企。,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,9.09,0.0,4.55,0.0,0.0,9.09,9.09,0.0,4.55,0.0,0.0,0.0,9.09,4.55,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55,4.55,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,9.09,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,4.55,4.55,4.55,22,0.0,0.0
661,7.2,,心情唔算特別，冇乜特別想分享嘅呢段時間起咗身翻工食。,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,7.14,7.14,0.0,14.29,0.0,0.0,0.0,21.43,7.14,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,21.43,7.14,0.0,7.14,7.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
661,7.3,,而家心情一般啦，有少少有啲啦，焦慮同佢都系翻工啦，跟住都舒服嘅咁，而家就放工啦，自己唞緊。,57.14,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,7.14,14.29,7.14,0.0,7.14,0.0,3.57,14.29,14.29,0.0,7.14,0.0,0.0,0.0,10.71,3.57,3.57,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,3.57,3.57,0.0,7.14,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,3.57,28,0.0,3.57
661,7.4,,而家心情唔OK啊，都冇乜冇乜特別去咗練健，即系做運動，跟住食咗個晚餐，而家啱啱翻到屋企。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,8.33,0.0,12.5,0.0,0.0,4.17,4.17,0.0,8.33,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0,0.0,8.33,0.0,4.17,0.0,4.17,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,12.5,0.0,4.17,0.0,4.17,8.33,0.0,0.0,0.0,4.17,0.0,0.0,4.17,4.17,0.0,24,0.0,0.0
662,1.1,,啱啱瞓醒佢咯，誒冇乜特別今日心情咁樣。咁就個天有少少灰咁，希望晏啲會有太陽啦，誒頭先起身咧，就喺張牀就玩陣電話咁樣咯，咁就啱啱梳洗完咁就準備一陣食早餐。,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,8.89,0.0,0.0,6.67,0.0,0.0,4.44,4.44,0.0,2.22,0.0,2.22,0.0,6.67,4.44,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,8.89,0.0,0.0,4.44,2.22,2.22,0.0,4.44,2.22,2.22,0.0,6.67,4.44,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,2.22,4.44,0.0,15.56,0.0,0.0,15.56,0.0,2.22,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,45,0.0,0.0
662,1.2,,我而家想同你傾解咗一陣呢段時間做咗啲乜嘢啊，可唔可以咁樣啊。,47.37,10.53,10.53,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,10.53,0.0,5.26,15.79,15.79,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,5.26,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,10.53,10.53,0.0,19,5.26,0.0
662,1.3,,隔咗一陣呢段時間做咗啲咩啊。,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,22.22,22.22,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,9,0.0,0.0
662,1.4,,而家誒啱啱食完飯，誒啱啱去咗屋企食緊飯咁之慶祝生日，啱啱，誒唱完生日歌切蛋糕，而家一陣準備食蛋糕。你等陣先啦。,29.41,2.94,2.94,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,8.82,0.0,8.82,0.0,0.0,5.88,2.94,2.94,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,5.88,8.82,0.0,2.94,2.94,20.59,8.82,0.0,0.0,20.59,8.82,8.82,2.94,0.0,0.0,0.0,2.94,0.0,0.0,2.94,0.0,5.88,0.0,0.0,5.88,0.0,2.94,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0
662,2.1,,心情冇乜特別啱，啱瞓醒仲繫有啲特別做有啲咩，因為都系啱啱瞓醒。系去咗洗手間。,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,5.56,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
662,2.2,,誒今日心情就冇乜特別嘅咁，就頭先瞓完之後咧又再瞓一陣啦，咁就誒同埋因為嗰個假期啦，咁所以就瞓晏啲啦，心情都比較輕鬆咁，就啱啱咧就起身煮嘢食啦，整咗個炒飯啦誒。咁啊啱啱食完啦，咁啊冇乜特別，系啊，因為啊我企輕鬆啊。,42.86,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,4.29,0.0,4.29,1.43,0.0,17.14,17.14,0.0,7.14,0.0,4.29,0.0,5.71,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,4.29,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,1.43,1.43,0.0,12.86,0.0,1.43,12.86,1.43,5.71,1.43,0.0,0.0,0.0,15.71,0.0,0.0,5.71,5.71,10.0,70,1.43,0.0
662,2.3,,今日心情好平靜，冇乜特別。誒啱啱就做家務啦，洗咗衫晾衫啦，咁就同埋去咗睇啲劇集電視劇都。,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,8.33,0.0,0.0,0.0,12.5,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17,0.0,0.0,16.67,4.17,0.0,12.5,4.17,0.0,4.17,0.0,0.0,0.0,12.5,0.0,0.0,4.17,0.0,8.33,24,0.0,0.0
662,2.4,,而家心情好，我會覺得好多包住運動餐廳可以四今日夜晚主咗去意粉真，之後出咗旅行翻嚟啱媽去做一陣子，運動咁，而家準備咁仲好啲啦，今集嘅火炭黃色咧，我自己覺得系都嚟講。,38.78,6.12,4.08,4.08,0.0,0.0,0.0,0.0,0.0,2.04,0.0,4.08,10.2,4.08,0.0,8.16,2.04,0.0,4.08,4.08,0.0,4.08,0.0,2.04,2.04,8.16,6.12,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,16.33,4.08,0.0,4.08,6.12,2.04,4.08,2.04,2.04,0.0,0.0,6.12,0.0,4.08,0.0,2.04,8.16,4.08,0.0,0.0,4.08,0.0,8.16,0.0,4.08,4.08,0.0,16.33,10.2,2.04,6.12,2.04,8.16,4.08,0.0,0.0,0.0,8.16,0.0,2.04,6.12,0.0,0.0,49,4.08,0.0
662,3.1,,媽而家準備做嘢，準備佢就食咗餐定。真繫好到而家翻工。,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,7.69,0.0,15.38,0.0,0.0,15.38,0.0,15.38,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,0.0,7.69,13,0.0,0.0
662,3.2,,誒今日心情好鬼特別啊，咁今日誒過咗星期六日都翻工咁樣咯，系啦，心情都OK啱，啱喺度翻工會唔會特別系啦，都系翻工做翻工嘅嘢咯。,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,2.7,0.0,0.0,8.11,8.11,0.0,13.51,0.0,0.0,0.0,8.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.7,0.0,5.41,0.0,5.41,0.0,0.0,13.51,2.7,0.0,10.81,8.11,0.0,0.0,0.0,2.7,2.7,5.41,0.0,0.0,5.41,2.7,0.0,37,0.0,0.0
662,3.3,,而家心情好好，因為啱啱放工廿九分。啱啱都系一個反應都系中房。,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,16.67,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,16.67,5.56,11.11,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,11.11,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
662,3.4,,誒而家心情都好好，咁就啱啱食飯啊，玩玩都今日都幾好啱，啱同屋企人玩咗陣麻雀同車牌，起碼食咗個晚飯啲心情好舒暢。,32.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,8.82,0.0,5.88,2.94,2.94,0.0,8.82,0.0,5.88,2.94,14.71,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.94,8.82,2.94,0.0,0.0,5.88,0.0,2.94,0.0,2.94,0.0,0.0,5.88,0.0,0.0,5.88,0.0,2.94,2.94,0.0,0.0,0.0,8.82,0.0,0.0,8.82,2.94,0.0,34,0.0,0.0
662,4.1,,心情都唔錯，咁就又翻一日翻工啦，咁就。咁啱啱起身梳洗之後就出門口啱啱搭完車翻到公司咁樣就準備做嘢。,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,3.33,3.33,0.0,3.33,3.33,0.0,6.67,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,26.67,3.33,10.0,16.67,3.33,0.0,0.0,3.33,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,30,0.0,0.0
662,4.3,,心情好好啊，而家準備放工啦，唔錯啱啱做翻工嘅嘢喎特別。,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,12.5,12.5,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,16,0.0,0.0
662,4.4,,我哋，無論一生好似系兩嚟好大個廳到好大隔咗一就呢一段時間做咗，佢自己之前唔使加班同朋友食飯冇乜特別咁就誒同啲朋友食飯。,35.9,5.13,2.56,2.56,0.0,0.0,0.0,0.0,0.0,2.56,2.56,0.0,7.69,2.56,0.0,7.69,2.56,5.13,2.56,2.56,0.0,7.69,0.0,7.69,5.13,15.38,15.38,0.0,0.0,0.0,0.0,7.69,0.0,5.13,0.0,0.0,5.13,0.0,0.0,0.0,0.0,5.13,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,5.13,0.0,5.13,5.13,0.0,2.56,2.56,0.0,0.0,0.0,23.08,2.56,12.82,10.26,5.13,0.0,2.56,2.56,0.0,0.0,7.69,0.0,0.0,5.13,0.0,2.56,39,2.56,0.0
662,5.2,,啊我因為我。,100.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,4,50.0,0.0
662,5.3,,誒心情幾好，冇乜特別準備，放工開心隔咗一陣呢段時間做咗啲嘢可唔可以簡單講你講啱啱就係做咗工作，做嘅嘢冇乜特別咁就最尾就係放嗰食飯。,17.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,5.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,20.0,5.0,2.5,12.5,2.5,2.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,40,0.0,0.0
662,5.4,,而家心情都幾好啊，幾開心又系咯。啱啱放工同朋友去咗食串燒，咁而家咧就準備啦。翻屋企啦。,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,8.0,0.0,4.0,16.0,16.0,0.0,4.0,0.0,8.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,4.0,25,0.0,0.0
662,6.1,,嗯心情唔好特別遠嘅話。瞓醒發覺有。想齊明都有時間聚聚。呢個成日就起身啱啱食咗早餐，跟住搭車翻工企啊。,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,10.71,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,7.14,0.0,3.57,3.57,3.57,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,3.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,0.0,7.14,7.14,7.14,28,0.0,0.0
662,6.2,,冇準備嘅咁系咪我咪。,16.67,16.67,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.67,0.0
662,6.3,,而家準備放工心情冇特別，誒啱啱都系做翻工，跟住出咗去。,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,13.33,13.33,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
